ticker,analyst,target,rating,aver_close_at_analysis,analysis_date,aver_close_at_12m,12m_date
EMP.A,CSFB,21.0,,24.05875,2016-03-11,16.917777777777776,2017-03-11
EMP.A,Barclays PLC,24.0,Equal Weight,24.05875,2016-03-11,16.917777777777776,2017-03-11
EMP.A,Scotiabank,29.5,Outperform,24.30857142857143,2016-03-10,16.770000000000003,2017-03-10
EMP.A,TD Securities,28.0,Hold,25.572499999999998,2016-01-29,16.303333333333335,2017-01-29
EMP.A,TD Securities,29.0,Hold,25.462857142857143,2015-12-10,18.061111111111114,2016-12-10
EMP.A,CSFB,24.0,Underperform,25.462857142857143,2015-12-10,18.061111111111114,2016-12-10
EMP.A,CIBC,27.0,Sector Perform,25.462857142857143,2015-12-10,18.061111111111114,2016-12-10
EMP.A,BMO Capital Markets,27.0,Market Perform,25.462857142857143,2015-12-10,18.061111111111114,2016-12-10
EMP.A,Scotiabank,31.5,Outperform,25.47857142857143,2015-12-09,18.37875,2016-12-09
EMP.A,Barclays PLC,27.0,Equal Weight,25.53375,2015-12-07,18.284285714285716,2016-12-07
EMP.A,"Raymond James Financial, Inc.",28.0,Market Perform,26.040000000000003,2015-12-02,18.185,2016-12-02
EMP.A,National Bank Financial,31.0,,26.325000000000003,2015-11-30,18.284285714285712,2016-11-30
EMP.A,CIBC,28.0,,26.43625,2015-11-13,17.886666666666667,2016-11-13
EMP.A,Scotiabank,94.0,Outperform,81.770025,2015-09-18,19.927777777777777,2016-09-18
EMP.A,TD Securities,93.0,Hold,85.15005,2015-09-11,20.62777777777778,2016-09-11
EMP.A,Royal Bank of Canada,93.0,,85.15005,2015-09-11,20.62777777777778,2016-09-11
EMP.A,Canaccord Genuity,92.0,Hold,85.15005,2015-09-11,20.62777777777778,2016-09-11
EMP.A,Scotiabank,94.0,Sector Outperform,85.15005,2015-09-11,20.62777777777778,2016-09-11
EMP.A,Bank of America Corp,88.0,Neutral,85.15005,2015-09-11,20.62777777777778,2016-09-11
EMP.A,CIBC,92.0,,85.15005,2015-09-11,20.62777777777778,2016-09-11
EMP.A,BMO Capital Markets,86.0,,85.15005,2015-09-11,20.62777777777778,2016-09-11
EMP.A,Barclays PLC,88.0,Equal Weight,85.64005714285715,2015-09-10,20.9,2016-09-10
EMP.A,CIBC,100.0,Sector Perform,89.68244999999999,2015-06-26,20.596666666666668,2016-06-26
EMP.A,BMO Capital Markets,95.0,Market Perform,89.68244999999999,2015-06-26,20.596666666666668,2016-06-26
EMP.A,Barclays PLC,95.0,Equal Weight,89.68244999999999,2015-06-26,20.596666666666668,2016-06-26
ELD,Canaccord Genuity,5.0,Hold,4.998571428571429,2016-04-27,4.732857142857143,2017-04-27
ELD,JPMorgan Chase &amp; Co.,8.0,,4.765000000000001,2016-04-18,4.8983333333333325,2017-04-18
ELD,Royal Bank of Canada,5.08,Outperform,3.28125,2016-01-18,4.527142857142858,2017-01-18
ELD,BMO Capital Markets,6.0,,4.87,2015-10-07,4.67,2016-10-07
ELD,Paradigm Capital,7.0,Buy,4.0528571428571425,2015-09-22,5.351428571428571,2016-09-22
ELD,Mackie,8.5,Buy,4.281666666666666,2015-08-04,5.315,2016-08-04
ELD,BMO Capital Markets,5.0,Market Perform,4.234999999999999,2015-08-01,5.420000000000001,2016-08-01
ELD,BMO Capital Markets,6.0,Market Perform,5.154285714285714,2015-06-16,5.427142857142856,2016-06-16
ELD,Canaccord Genuity,6.75,Hold,5.967142857142858,2015-05-28,5.60125,2016-05-28
AGI,Paradigm Capital,9.0,,8.212857142857143,2016-04-27,9.679999999999998,2017-04-27
AGI,National Bank Financial,8.0,Sector Perform,7.796250000000001,2016-04-11,10.928333333333333,2017-04-11
AGI,CIBC,8.0,,7.59,2016-04-08,10.934444444444445,2017-04-08
AGI,Dundee Securities,6.25,,7.554285714285713,2016-04-07,10.932500000000001,2017-04-07
AGI,Canaccord Genuity,8.5,,7.554285714285713,2016-04-07,10.932500000000001,2017-04-07
AGI,Desjardins,7.5,,6.898571428571429,2016-03-31,10.8875,2017-03-31
AGI,CIBC,7.5,Sector Outperformer,6.873333333333332,2016-03-30,10.879999999999999,2017-03-30
AGI,National Bank Financial,7.5,Outperform,6.859999999999999,2016-03-29,10.872857142857143,2017-03-29
AGI,Haywood Securities,7.75,Buy,6.859999999999999,2016-03-29,10.872857142857143,2017-03-29
AGI,CIBC,7.0,Sector Outperformer,6.8066666666666675,2016-03-24,10.9425,2017-03-24
AGI,Desjardins,6.0,,4.7542857142857144,2016-02-02,10.504285714285714,2017-02-02
AGI,BMO Capital Markets,6.5,Outperform,3.572857142857143,2016-01-20,11.071250000000001,2017-01-20
AGI,Royal Bank of Canada,6.15,Outperform,3.705,2016-01-18,11.042857142857143,2017-01-18
AGI,TD Securities,5.0,Hold,3.9612499999999997,2016-01-15,11.02888888888889,2017-01-15
AGI,Paradigm Capital,9.0,Buy,3.9612499999999997,2016-01-15,11.02888888888889,2017-01-15
AGI,Desjardins,6.5,,3.9612499999999997,2016-01-15,11.02888888888889,2017-01-15
AGI,CIBC,6.0,Sector Outperformer,3.9612499999999997,2016-01-15,11.02888888888889,2017-01-15
AGI,Canaccord Genuity,6.0,Buy,4.438750000000001,2015-12-14,8.25,2016-12-14
AGI,TD Securities,5.5,Hold,4.05625,2015-11-16,8.8,2016-11-16
AGI,CIBC,7.0,,4.05625,2015-11-16,8.8,2016-11-16
AGI,National Bank Financial,7.0,Outperform,4.188750000000001,2015-11-13,9.114444444444443,2016-11-13
AGI,Scotiabank,6.5,,5.727142857142858,2015-10-21,11.16375,2016-10-21
AGI,BMO Capital Markets,8.25,,5.798333333333333,2015-10-08,9.875,2016-10-08
AGI,Desjardins,8.75,,5.625,2015-10-07,9.825714285714286,2016-10-07
AGI,Royal Bank of Canada,7.0,Outperform,5.3237499999999995,2015-08-24,10.332857142857142,2016-08-24
AGI,Dundee Securities,7.75,Buy,5.112222222222223,2015-07-18,12.04625,2016-07-18
AGI,Canaccord Genuity,8.5,Buy,6.19875,2015-07-10,12.837777777777779,2016-07-10
AGI,Scotiabank,7.0,,6.612857142857143,2015-07-07,12.827142857142858,2016-07-07
AGI,TD Securities,8.5,Hold,6.612857142857143,2015-07-07,12.827142857142858,2016-07-07
AGI,Royal Bank of Canada,7.5,Outperform,6.612857142857143,2015-07-07,12.827142857142858,2016-07-07
AGI,"Raymond James Financial, Inc.",8.0,Market Perform,6.612857142857143,2015-07-07,12.827142857142858,2016-07-07
AGI,Canaccord Genuity,9.0,Hold,6.612857142857143,2015-07-07,12.827142857142858,2016-07-07
ERF,TD Securities,9.5,Buy,6.75,2016-04-25,10.085714285714287,2017-04-25
ERF,Desjardins,6.0,,6.64875,2016-04-22,10.255555555555555,2017-04-22
ERF,Barclays PLC,8.0,Overweight,6.4075,2016-04-18,10.383333333333333,2017-04-18
ERF,"Raymond James Financial, Inc.",7.25,,6.4075,2016-04-18,10.383333333333333,2017-04-18
ERF,"Raymond James Financial, Inc.",6.85,,5.798571428571429,2016-04-12,10.631666666666668,2017-04-12
ERF,Barclays PLC,5.0,,5.798571428571429,2016-04-12,10.631666666666668,2017-04-12
ERF,TD Securities,8.0,Buy,3.8685714285714288,2016-02-23,11.818333333333335,2017-02-23
ERF,Scotiabank,6.0,Sector Perform,3.9325,2016-02-22,11.906666666666666,2017-02-22
ERF,AltaCorp Capital,6.0,,3.9325,2016-02-22,11.906666666666666,2017-02-22
ERF,"Raymond James Financial, Inc.",6.0,,3.9325,2016-02-22,11.906666666666666,2017-02-22
ERF,Royal Bank of Canada,8.0,Outperform,3.914285714285714,2016-01-26,11.95142857142857,2017-01-26
ERF,Royal Bank of Canada,8.0,,3.3842857142857143,2016-01-20,12.1675,2017-01-20
ERF,CIBC,6.5,,3.3714285714285714,2016-01-14,11.967777777777778,2017-01-14
ERF,"Raymond James Financial, Inc.",6.25,Outperform,3.482857142857143,2016-01-13,11.932500000000001,2017-01-13
ERF,"Raymond James Financial, Inc.",5.75,,3.574285714285714,2016-01-12,11.918571428571429,2017-01-12
ERF,National Bank Financial,6.0,Sector Perform Market Weight,3.574285714285714,2016-01-12,11.918571428571429,2017-01-12
ERF,National Bank Financial,10.0,Sector Perform,3.6587499999999995,2016-01-11,11.924285714285714,2017-01-11
ERF,"Raymond James Financial, Inc.",6.75,Outperform,4.518750000000001,2015-12-18,12.703333333333331,2016-12-18
ERF,Scotiabank,24.0,Sector Perform,6.767142857142858,2015-11-26,10.885555555555555,2016-11-26
ERF,National Bank Financial,11.0,Outperform,6.955,2015-11-09,8.945714285714287,2016-11-09
ERF,Royal Bank of Canada,13.0,Outperform,6.955,2015-11-09,8.945714285714287,2016-11-09
ERF,CIBC,10.25,Sector Perform,6.955,2015-11-09,8.945714285714287,2016-11-09
ERF,BMO Capital Markets,9.0,,6.955,2015-11-09,8.945714285714287,2016-11-09
ERF,Barclays PLC,7.0,Equal Weight,6.312857142857142,2015-10-29,9.26,2016-10-29
ERF,CIBC,9.5,,7.097142857142857,2015-09-23,7.903749999999999,2016-09-23
ERF,BMO Capital Markets,12.0,,7.589999999999999,2015-09-16,7.985,2016-09-16
ERF,CIBC,14.5,Sector Perform,9.184285714285716,2015-07-22,8.21625,2016-07-22
ERF,TD Securities,16.0,Buy,11.605714285714287,2015-06-11,7.861111111111111,2016-06-11
ERF,Royal Bank of Canada,19.0,Outperform,11.605714285714287,2015-06-11,7.861111111111111,2016-06-11
ERF,CIBC,15.0,Sector Perform,11.605714285714287,2015-06-11,7.861111111111111,2016-06-11
AYA,Dundee Securities,24.0,Buy,16.612857,2016-03-25,21.85666622222222,2017-03-25
AYA,Desjardins,21.0,Hold,16.826666499999998,2016-03-23,21.63999957142857,2017-03-23
AYA,Dundee Securities,35.0,Buy,18.277499625,2016-02-08,18.851428428571428,2017-02-08
AYA,Canaccord Genuity,42.0,Buy,23.872856857142857,2015-11-11,18.851249875,2016-11-11
AYA,Canaccord Genuity,48.0,Buy,30.193750000000005,2015-08-14,20.50333377777778,2016-08-14
AYA,Desjardins,47.0,Buy,33.97000014285714,2015-07-03,19.44749975,2016-07-03
NFI,Scotiabank,46.0,Outperform,36.38000014285714,2016-04-26,50.16285714285714,2017-04-26
NFI,National Bank Financial,44.0,,36.835000125,2016-04-18,49.956667,2017-04-18
NFI,CIBC,40.0,Outperform,33.227144,2016-03-28,47.98428571428571,2017-03-28
NFI,BMO Capital Markets,38.0,Outperform,33.227144,2016-03-28,47.98428571428571,2017-03-28
NFI,National Bank Financial,38.0,Outperform,32.48666716666667,2016-03-24,46.618749625,2017-03-24
NFI,CIBC,32.0,,28.367143,2016-01-04,40.7116665,2017-01-04
NFI,National Bank Financial,8.5,Outperform,26.128571285714287,2015-11-26,42.19666766666666,2016-11-26
NFI,CIBC,28.5,,23.591428714285712,2015-11-11,39.268750125,2016-11-11
NFI,National Bank Financial,24.0,Outperform,22.576249999999998,2015-11-09,38.764286000000006,2016-11-09
NFI,Canaccord Genuity,22.0,Buy,22.576249999999998,2015-11-09,38.764286000000006,2016-11-09
NFI,BMO Capital Markets,19.0,Market Perform,19.08499975,2015-10-19,38.55571414285714,2016-10-19
NFI,Canaccord Genuity,21.0,Buy,18.194999875,2015-08-10,43.01142828571428,2016-08-10
NFI,CIBC,19.5,Outperform,17.662856714285713,2015-08-07,42.16111066666667,2016-08-07
NFI,Canaccord Genuity,17.0,Buy,16.323749875,2015-07-20,40.39000014285715,2016-07-20
NFI,CIBC,16.5,Sector Perform,16.05999985714286,2015-07-16,39.663333111111115,2016-07-16
NFI,BMO Capital Markets,16.0,Market Perform,15.29857142857143,2015-06-16,40.764286000000006,2016-06-16
CWB,Royal Bank of Canada,26.0,Sector Perform,22.151249999999997,2016-03-04,30.57000022222222,2017-03-04
CWB,Canaccord Genuity,24.0,Hold,22.151249999999997,2016-03-04,30.57000022222222,2017-03-04
CWB,Barclays PLC,21.0,Equal Weight,22.151249999999997,2016-03-04,30.57000022222222,2017-03-04
CWB,Barclays PLC,20.0,,21.713333000000002,2016-02-17,30.06714285714286,2017-02-17
CWB,CIBC,26.0,,22.152857714285712,2016-01-07,30.917500375000003,2017-01-07
CWB,Scotiabank,27.0,Sector Perform,23.380000166666672,2015-12-22,30.603999999999996,2016-12-22
CWB,CSFB,25.0,,22.98571457142857,2015-12-17,30.917777555555556,2016-12-17
CWB,Credit Suisse Group AG,25.0,,22.98571457142857,2015-12-17,30.917777555555556,2016-12-17
CWB,Scotiabank,27.5,Sector Perform,24.483749875,2015-12-04,30.34444411111111,2016-12-04
CWB,National Bank Financial,25.0,Sector Perform,24.483749875,2015-12-04,30.34444411111111,2016-12-04
CWB,National Bank Financial,26.0,,25.369999874999998,2015-11-30,29.32571428571429,2016-11-30
CWB,CIBC,33.0,Sector Perform,25.179999999999996,2015-11-02,25.371429142857146,2016-11-02
CWB,Barclays PLC,26.0,Equal Weight,22.880000166666665,2015-09-10,25.791249875000002,2016-09-10
CWB,Scotiabank,26.0,Sector Perform,23.38714342857143,2015-09-04,26.331249624999998,2016-09-04
CWB,Royal Bank of Canada,27.0,Sector Perform,23.38714342857143,2015-09-04,26.331249624999998,2016-09-04
CWB,CIBC,27.0,Sector Perform,23.38714342857143,2015-09-04,26.331249624999998,2016-09-04
CWB,BMO Capital Markets,29.0,Market Perform,23.38714342857143,2015-09-04,26.331249624999998,2016-09-04
CWB,Canaccord Genuity,25.0,Hold,23.227500375,2015-08-21,25.795555222222223,2016-08-21
CWB,CSFB,27.0,,23.360000571428575,2015-08-19,25.714999749999997,2016-08-19
CWB,CIBC,28.0,Sector Performer,23.718750375,2015-08-17,25.657142714285715,2016-08-17
CWB,Barclays PLC,27.0,,24.421428714285717,2015-08-12,25.564999875,2016-08-12
CWB,Canaccord Genuity,29.0,Hold,27.967142857142857,2015-07-03,24.656249625,2016-07-03
PKI,Royal Bank of Canada,23.0,Sector Perform,23.75571442857143,2016-04-28,29.603749875,2017-04-28
PKI,Scotiabank,23.25,Sector Perform,21.627142999999997,2016-03-10,27.677499750000003,2017-03-10
PKI,Haywood Securities,26.0,Buy,21.65857171428571,2016-03-09,27.624285571428572,2017-03-09
PKI,Scotiabank,22.5,Sector Perform,21.4525,2016-03-04,27.150000111111112,2017-03-04
PKI,CIBC,25.0,Sector Performer,21.4525,2016-03-04,27.150000111111112,2017-03-04
PKI,TD Securities,23.0,Hold,21.768750625000003,2016-01-29,27.385555555555552,2017-01-29
PKI,Royal Bank of Canada,23.0,Sector Perform,21.395714285714284,2016-01-19,27.465714714285717,2017-01-19
PKI,TD Securities,25.0,Hold,22.4887495,2015-11-09,28.007143000000003,2016-11-09
PKI,CIBC,25.0,Sector Performer,22.998749875,2015-08-10,24.632856999999998,2016-08-10
DGC,CIBC,28.0,,25.31,2016-04-29,16.42777766666667,2017-04-29
DGC,Canaccord Genuity,29.0,Buy,25.31,2016-04-29,16.42777766666667,2017-04-29
DGC,Scotiabank,19.0,Outperform,24.261250375,2016-04-22,16.770000111111113,2017-04-22
DGC,"Raymond James Financial, Inc.",30.0,,24.782857428571425,2016-04-20,17.117143,2017-04-20
DGC,Laurentian,30.0,,24.925714571428568,2016-04-19,17.3783335,2017-04-19
DGC,Laurentian Bank of Canada,30.0,,24.925714571428568,2016-04-19,17.3783335,2017-04-19
DGC,Royal Bank of Canada,27.0,,24.018749875,2016-04-11,16.876665999999997,2017-04-11
DGC,Canaccord Genuity,25.5,,22.569999857142854,2016-04-07,16.267499625,2017-04-07
DGC,Desjardins,21.5,Buy,20.382857142857144,2016-03-31,15.508750000000001,2017-03-31
DGC,Desjardins,17.0,Hold,19.89142885714286,2016-03-28,15.468571428571428,2017-03-28
DGC,Royal Bank of Canada,23.0,Outperform,20.442857428571426,2016-03-15,15.472857000000001,2017-03-15
DGC,CIBC,24.0,,20.442857428571426,2016-03-15,15.472857000000001,2017-03-15
DGC,Laurentian Bank of Canada,24.0,Buy,20.45000025,2016-03-14,15.381428428571429,2017-03-14
DGC,Desjardins,21.0,Hold,20.48125025,2016-03-11,15.261111,2017-03-11
DGC,Goldman Sachs Group Inc,18.5,Buy,20.788750125,2016-03-04,15.485555333333334,2017-03-04
DGC,Desjardins,18.0,Hold,17.790000142857142,2016-02-02,18.22428557142857,2017-02-02
DGC,Royal Bank of Canada,22.0,Outperform,16.344285857142857,2016-01-27,17.178750375000003,2017-01-27
DGC,Haywood Securities,19.5,Buy,16.344285857142857,2016-01-27,17.178750375000003,2017-01-27
DGC,Goldman Sachs Group Inc,18.0,Buy,16.344285857142857,2016-01-27,17.178750375000003,2017-01-27
DGC,TD Securities,23.0,Buy,15.974285714285715,2016-01-26,17.175714571428575,2017-01-26
DGC,"Raymond James Financial, Inc.",20.0,Outperform,15.974285714285715,2016-01-26,17.175714571428575,2017-01-26
DGC,National Bank Financial,18.35,Outperform,15.974285714285715,2016-01-26,17.175714571428575,2017-01-26
DGC,Laurentian,19.0,Buy,15.974285714285715,2016-01-26,17.175714571428575,2017-01-26
DGC,Desjardins,18.5,Buy,15.974285714285715,2016-01-26,17.175714571428575,2017-01-26
DGC,CIBC,22.0,,15.974285714285715,2016-01-26,17.175714571428575,2017-01-26
DGC,Canaccord Genuity,22.5,Buy,15.974285714285715,2016-01-26,17.175714571428575,2017-01-26
DGC,BMO Capital Markets,17.0,Market Perform,15.974285714285715,2016-01-26,17.175714571428575,2017-01-26
DGC,Scotiabank,19.0,Outperform,15.73875,2016-01-15,17.604444444444443,2017-01-15
DGC,Royal Bank of Canada,19.0,Outperform,15.795714285714284,2016-01-14,17.874444222222223,2017-01-14
DGC,Paradigm Capital,22.5,,15.894285857142858,2016-01-13,17.946249875,2017-01-13
DGC,TD Securities,22.0,Buy,14.297142857142855,2015-12-03,18.003333555555553,2016-12-03
DGC,National Bank Financial,17.5,Outperform,13.5475,2015-11-27,17.04000011111111,2016-11-27
DGC,Scotiabank,16.0,,14.09625,2015-11-02,22.92142857142857,2016-11-02
DGC,Royal Bank of Canada,16.0,Outperform,14.09625,2015-11-02,22.92142857142857,2016-11-02
DGC,"Raymond James Financial, Inc.",17.5,Outperform,14.09625,2015-11-02,22.92142857142857,2016-11-02
DGC,Dundee Securities,16.5,,14.09625,2015-11-02,22.92142857142857,2016-11-02
DGC,BMO Capital Markets,18.0,Outperform,14.09625,2015-11-02,22.92142857142857,2016-11-02
DGC,LB Securities,17.0,Buy,14.09625,2015-11-02,22.92142857142857,2016-11-02
DGC,Morgan Stanley,17.0,,15.593749874999999,2015-10-26,25.57,2016-10-26
DGC,TD Securities,21.0,Buy,15.614285571428569,2015-10-21,25.582500125000003,2016-10-21
DGC,Dundee Securities,20.0,Buy,15.566249874999999,2015-10-19,25.158571714285717,2016-10-19
DGC,"Raymond James Financial, Inc.",19.25,Outperform,15.154285714285715,2015-10-16,24.450000333333335,2016-10-16
DGC,Credit Suisse Group AG,18.0,,14.0,2015-09-21,28.367142714285713,2016-09-21
DGC,CSFB,18.0,,14.0,2015-09-21,28.367142714285713,2016-09-21
DGC,Scotiabank,18.0,,13.232857142857142,2015-09-01,30.666666833333338,2016-09-01
DGC,Royal Bank of Canada,19.0,Outperform,14.0175,2015-08-24,30.882857285714287,2016-08-24
DGC,Royal Bank of Canada,20.0,Outperform,13.437499999999998,2015-08-10,33.93999971428571,2016-08-10
DGC,Desjardins,18.0,,12.466666666666667,2015-08-04,33.906667,2016-08-04
DGC,Morgan Stanley,16.0,Equal Weight,14.373333333333335,2015-06-30,33.36666683333333,2016-06-30
DGC,Morgan Stanley,15.25,,14.895714285714288,2015-06-23,31.109999428571427,2016-06-23
DGC,Royal Bank of Canada,19.0,Outperform,15.035000000000002,2015-06-22,30.704285428571428,2016-06-22
DGC,Paradigm Capital,18.5,Buy,14.874285714285715,2015-06-11,30.721111444444446,2016-06-11
DGC,"Raymond James Financial, Inc.",18.5,Outperform,14.450000000000001,2015-06-08,30.571429,2016-06-08
DGC,Canaccord Genuity,18.5,Buy,14.450000000000001,2015-06-08,30.571429,2016-06-08
DGC,TD Securities,20.0,Buy,14.072857142857142,2015-06-04,28.50000011111111,2016-06-04
DGC,Scotiabank,19.0,Outperform,14.072857142857142,2015-06-04,28.50000011111111,2016-06-04
DGC,CSFB,17.0,Outperform,14.072857142857142,2015-06-04,28.50000011111111,2016-06-04
GEI,Desjardins,22.0,Buy,18.341428714285712,2016-04-26,18.745714,2017-04-26
GEI,"Raymond James Financial, Inc.",22.0,,17.232500125,2016-04-15,19.4075,2017-04-15
GEI,FirstEnergy Capital,21.5,,17.122857285714286,2016-04-06,19.322857142857142,2017-04-06
GEI,CIBC,20.0,Sector Perform,18.281428142857145,2016-03-17,19.67124975,2017-03-17
GEI,TD Securities,17.5,Hold,17.68999971428571,2016-03-03,18.746249874999997,2017-03-03
GEI,Royal Bank of Canada,23.0,Outperform,17.68999971428571,2016-03-03,18.746249874999997,2017-03-03
GEI,"Raymond James Financial, Inc.",23.0,Outperform,17.68999971428571,2016-03-03,18.746249874999997,2017-03-03
GEI,National Bank Financial,20.0,Outperform,17.544285285714285,2016-03-02,18.702857142857145,2017-03-02
GEI,BMO Capital Markets,17.5,Market Perform,17.544285285714285,2016-03-02,18.702857142857145,2017-03-02
GEI,"Raymond James Financial, Inc.",20.0,,15.145714285714286,2016-02-09,18.762857142857143,2017-02-09
GEI,National Bank Financial,18.0,,14.09625,2016-01-25,19.221428714285715,2017-01-25
GEI,"Raymond James Financial, Inc.",21.0,,13.134285714285712,2016-01-12,19.161428857142855,2017-01-12
GEI,National Bank Financial,23.0,Outperform,13.574285714285713,2015-12-10,18.68111066666667,2016-12-10
GEI,AltaCorp Capital,22.0,Outperform,13.574285714285713,2015-12-10,18.68111066666667,2016-12-10
GEI,Canaccord Genuity,20.0,Buy,13.574285714285713,2015-12-10,18.68111066666667,2016-12-10
GEI,Royal Bank of Canada,25.0,Outperform,17.005714285714284,2015-11-05,16.211111333333335,2016-11-05
GEI,TD Securities,18.5,Hold,17.005714285714284,2015-11-05,16.211111333333335,2016-11-05
GEI,FirstEnergy Capital,23.0,,17.005714285714284,2015-11-05,16.211111333333335,2016-11-05
GEI,Canaccord Genuity,23.0,Buy,17.005714285714284,2015-11-05,16.211111333333335,2016-11-05
GEI,Scotiabank,20.0,Sector Perform,17.127142857142854,2015-11-04,16.212500125,2016-11-04
GEI,National Bank Financial,28.0,Outperform,17.127142857142854,2015-11-04,16.212500125,2016-11-04
GEI,CIBC,25.0,,17.84625,2015-10-23,17.904444444444444,2016-10-23
GEI,"Raymond James Financial, Inc.",23.0,Market Perform,18.688750125,2015-10-05,17.9366665,2016-10-05
GEI,Scotiabank,21.0,,18.174999749999998,2015-09-14,16.852856571428575,2016-09-14
GEI,"Raymond James Financial, Inc.",21.0,Market Perform,18.365000166666665,2015-09-08,17.534999333333335,2016-09-08
GEI,TD Securities,24.0,,18.288571,2015-08-11,16.55571457142857,2016-08-11
GEI,AltaCorp Capital,28.0,Outperform,18.288571,2015-08-11,16.55571457142857,2016-08-11
GEI,Canaccord Genuity,25.0,Buy,18.241249625000002,2015-08-10,16.330000285714284,2016-08-10
GEI,Scotiabank,22.0,Sector Perform,18.352856857142857,2015-08-07,15.844444555555555,2016-08-07
GEI,"Raymond James Financial, Inc.",22.0,Market Perform,19.471428428571432,2015-07-23,14.707777777777778,2016-07-23
GEI,FirstEnergy Capital,28.0,Outperform,20.64500025,2015-07-20,14.697142857142854,2016-07-20
GEI,Canaccord Genuity,29.0,Buy,23.255000125,2015-06-08,15.711428571428574,2016-06-08
CUF.UN,TD Securities,16.5,Hold,15.965,2016-03-04,14.546666666666665,2017-03-04
CUF.UN,Scotiabank,17.25,Sector Perform,15.965,2016-03-04,14.546666666666665,2017-03-04
CUF.UN,TD Securities,18.0,Hold,15.08625,2015-11-06,14.134444444444444,2016-11-06
CUF.UN,Scotiabank,18.5,Sector Perform,15.08625,2015-11-06,14.134444444444444,2016-11-06
CUF.UN,Canaccord Genuity,15.5,,15.08625,2015-11-06,14.134444444444444,2016-11-06
CUF.UN,BMO Capital Markets,18.25,Outperform,15.08625,2015-11-06,14.134444444444444,2016-11-06
CUF.UN,Royal Bank of Canada,17.5,Sector Perform,15.08625,2015-11-06,14.134444444444444,2016-11-06
CUF.UN,Dundee Securities,18.0,,16.388749625,2015-08-24,16.91428557142857,2016-08-24
CUF.UN,BMO Capital Markets,19.5,Market Perform,16.96857142857143,2015-08-11,16.765713428571427,2016-08-11
CUF.UN,Scotiabank,19.25,,17.06375,2015-08-10,16.802856285714288,2016-08-10
CUF.UN,TD Securities,19.0,Hold,17.215714285714288,2015-08-07,17.114443888888886,2016-08-07
CUF.UN,Scotiabank,20.5,Sector Perform,17.215714285714288,2015-08-07,17.114443888888886,2016-08-07
CUF.UN,Royal Bank of Canada,18.5,Sector Perform,17.215714285714288,2015-08-07,17.114443888888886,2016-08-07
CUF.UN,CIBC,19.0,,17.215714285714288,2015-08-07,17.114443888888886,2016-08-07
FSV,Scotiabank,60.0,Outperform,55.99999928571429,2016-04-28,84.26124949999999,2017-04-28
FSV,Royal Bank of Canada,56.0,,50.641429,2016-02-03,65.53624925,2017-02-03
FSV,Scotiabank,55.0,Outperform,50.096250125,2016-01-18,65.26142771428572,2017-01-18
FSV,Scotiabank,50.0,Sector Outperform,44.864286142857146,2015-10-29,55.71444455555556,2016-10-29
FSV,Royal Bank of Canada,40.0,Outperform,44.864286142857146,2015-10-29,55.71444455555556,2016-10-29
FSV,Scotiabank,45.0,Outperform,42.99249975000001,2015-10-23,58.44333411111111,2016-10-23
FSV,Royal Bank of Canada,37.0,Outperform,42.5099995,2015-10-14,58.99571400000001,2016-10-14
FSV,Royal Bank of Canada,35.0,Outperform,41.41000057142857,2015-08-07,67.30666622222222,2016-08-07
FSV,CIBC,34.0,,41.41000057142857,2015-08-07,67.30666622222222,2016-08-07
FSV,Scotiabank,45.0,Outperform,40.456667,2015-08-04,67.404999,2016-08-04
FSV,Scotiabank,38.0,Outperform,33.18714228571428,2015-06-04,60.437777999999994,2016-06-04
SCL,TD Securities,32.0,Buy,27.62142857142857,2016-03-03,37.11000037499999,2017-03-03
SCL,National Bank Financial,33.0,Outperform,27.08000014285714,2016-01-20,33.970000250000005,2017-01-20
SCL,Royal Bank of Canada,34.0,Sector Perform,27.741249999999997,2015-12-18,34.77777777777778,2016-12-18
SCL,AltaCorp Capital,40.0,Outperform,30.261667,2015-10-14,33.31714228571429,2016-10-14
SCL,TD Securities,42.0,Buy,29.348571142857143,2015-08-07,30.085555222222226,2016-08-07
SCL,Royal Bank of Canada,36.0,Sector Perform,29.348571142857143,2015-08-07,30.085555222222226,2016-08-07
HBM,TD Securities,6.5,Hold,5.70625,2016-04-29,8.037777777777778,2017-04-29
HBM,National Bank Financial,5.75,Sector Perform,5.70625,2016-04-29,8.037777777777778,2017-04-29
HBM,CIBC,6.5,,5.70625,2016-04-29,8.037777777777778,2017-04-29
HBM,Canaccord Genuity,7.0,Buy,5.70625,2016-04-29,8.037777777777778,2017-04-29
HBM,Royal Bank of Canada,7.5,Sector Perform,5.6171428571428565,2016-04-26,8.12,2017-04-26
HBM,CIBC,5.75,Sector Perform,5.36,2016-04-22,8.084444444444443,2017-04-22
HBM,Canaccord Genuity,7.5,Buy,5.249999999999999,2016-03-22,9.372857142857145,2017-03-22
HBM,Canaccord Genuity,5.0,Buy,3.7399999999999998,2016-02-25,10.645,2017-02-25
HBM,Haywood Securities,6.75,Buy,2.895,2016-01-18,9.139999999999999,2017-01-18
HBM,Scotiabank,8.5,Focus Stock,3.312857142857143,2016-01-14,9.046666666666665,2017-01-14
HBM,"Raymond James Financial, Inc.",7.25,Outperform,3.312857142857143,2016-01-14,9.046666666666665,2017-01-14
HBM,Royal Bank of Canada,7.5,Sector Perform,3.312857142857143,2016-01-14,9.046666666666665,2017-01-14
